基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,安立１丁目,,男,,673,,,,3,2,4,3,6,4,5,2,4,6,3,9,5,5,6,7,6,6,8,4,7,6,5,9,5,14,6,3,3,9,4,6,7,2,9,14,7,10,10,12,11,2,13,11,10,11,10,12,4,6,9,6,7,14,13,13,20,12,13,15,22,12,10,2,7,10,13,16,7,5,5,8,10,11,10,10,11,5,4,6,6,3,6,4,4,2,2,1,1,2,,,,,,,,,,
2011/3/31,安立１丁目,,女,,670,,2,1,5,1,3,1,3,4,5,5,2,2,7,4,7,3,6,4,8,,6,3,10,6,8,8,5,8,9,4,8,5,9,2,5,4,5,9,9,10,10,8,11,3,5,5,13,9,13,12,6,7,9,6,11,5,7,7,9,16,9,7,13,17,11,6,7,15,6,6,13,13,14,8,16,6,8,13,12,8,12,7,5,14,5,9,5,7,1,4,4,3,3,1,,,,1,1,2,,
2011/3/31,安立１丁目,,計,707,1343,,2,1,8,3,7,4,9,8,10,7,6,8,10,13,12,8,12,11,14,6,14,7,17,12,13,17,10,22,15,7,11,14,13,8,12,6,14,23,16,20,20,20,22,5,18,16,23,20,23,24,10,13,18,12,18,19,20,20,29,28,22,22,35,29,21,8,14,25,19,22,20,18,19,16,26,17,18,23,23,13,16,13,11,17,11,13,9,9,3,5,5,5,3,1,,,,1,1,2,,
2011/3/31,安立２丁目,,男,,473,,3,5,2,3,,3,4,3,4,5,4,4,4,4,8,2,6,1,5,2,4,4,5,7,5,6,10,9,13,5,3,8,11,8,5,7,9,9,4,12,8,7,6,8,5,8,11,8,7,4,6,3,6,4,4,7,7,6,11,5,8,8,7,10,3,5,2,6,5,8,3,2,9,5,7,6,5,5,2,1,3,3,,4,1,1,1,2,1,1,1,,,1,,,,,,,,
2011/3/31,安立２丁目,,女,,521,,3,5,4,4,6,1,4,9,2,5,3,3,3,3,3,7,2,4,3,4,6,10,6,12,10,6,9,8,9,5,9,4,6,9,6,6,7,5,2,4,12,10,2,11,3,8,5,7,6,3,8,8,3,3,10,7,2,6,4,9,8,8,11,8,5,4,5,6,4,8,8,8,4,4,5,10,8,3,3,6,7,8,6,3,6,3,2,4,,1,2,2,2,2,2,,,,1,,,
2011/3/31,安立２丁目,,計,542,994,,6,10,6,7,6,4,8,12,6,10,7,7,7,7,11,9,8,5,8,6,10,14,11,19,15,12,19,17,22,10,12,12,17,17,11,13,16,14,6,16,20,17,8,19,8,16,16,15,13,7,14,11,9,7,14,14,9,12,15,14,16,16,18,18,8,9,7,12,9,16,11,10,13,9,12,16,13,8,5,7,10,11,6,7,7,4,3,6,1,2,3,2,2,3,2,,,,1,,,
2011/3/31,安立３丁目,,男,,350,,4,2,1,1,3,3,2,2,4,3,6,4,2,2,1,3,2,2,,1,2,1,4,1,7,4,4,6,6,3,6,4,8,5,3,1,5,9,8,7,7,3,9,9,4,2,1,1,3,2,3,3,6,8,3,8,1,3,6,3,7,4,6,3,5,3,7,5,5,8,5,7,8,5,5,3,4,2,8,3,3,4,2,,3,,1,1,1,2,,,2,,,,,,,1,,
2011/3/31,安立３丁目,,女,,375,,5,2,2,4,1,3,3,3,3,3,2,2,4,3,2,,2,2,,2,6,1,3,6,2,3,5,3,5,7,5,4,5,9,3,5,5,5,8,2,6,6,3,6,6,1,4,9,5,4,3,7,5,1,5,3,2,5,5,1,2,7,8,10,3,2,7,8,9,5,9,4,2,4,9,5,3,7,9,4,3,1,3,1,3,4,2,3,,2,1,2,1,,,2,,1,,1,1,
2011/3/31,安立３丁目,,計,349,725,,9,4,3,5,4,6,5,5,7,6,8,6,6,5,3,3,4,4,,3,8,2,7,7,9,7,9,9,11,10,11,8,13,14,6,6,10,14,16,9,13,9,12,15,10,3,5,10,8,6,6,10,11,9,8,11,3,8,11,4,9,11,14,13,8,5,14,13,14,13,14,11,10,9,14,8,7,9,17,7,6,5,5,1,6,4,3,4,1,4,1,2,3,,,2,,1,,2,1,
2011/3/31,安立４丁目,,男,,576,,8,6,3,3,4,4,3,4,5,7,3,7,1,,6,3,5,1,6,5,9,2,13,8,8,5,3,8,2,6,7,9,5,10,11,8,8,10,8,9,6,7,9,12,10,1,6,10,3,9,8,2,7,6,5,4,8,9,7,9,9,17,15,18,9,6,2,9,10,7,7,4,7,7,9,9,5,8,6,9,2,3,6,3,7,4,3,1,,,1,1,,,,1,,,,,,
2011/3/31,安立４丁目,,女,,648,,5,2,4,7,3,7,3,4,5,4,6,6,4,4,4,3,1,7,7,5,9,7,6,5,9,4,5,5,13,7,3,10,3,5,10,7,7,3,5,10,9,7,5,3,7,6,6,10,9,5,11,12,7,5,8,8,6,4,8,6,14,12,14,11,11,6,14,7,11,9,9,7,14,13,13,9,6,4,12,11,9,10,9,9,5,3,5,2,4,5,3,2,5,1,1,,1,,,1,,
2011/3/31,安立４丁目,,計,604,1224,,13,8,7,10,7,11,6,8,10,11,9,13,5,4,10,6,6,8,13,10,18,9,19,13,17,9,8,13,15,13,10,19,8,15,21,15,15,13,13,19,15,14,14,15,17,7,12,20,12,14,19,14,14,11,13,12,14,13,15,15,23,29,29,29,20,12,16,16,21,16,16,11,21,20,22,18,11,12,18,20,11,13,15,12,12,7,8,3,4,5,4,3,5,1,1,1,1,,,1,,
