基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2020/3/31,放出東１丁目,,男,0,1005,0,18,15,18,17,14,14,11,7,7,8,7,5,6,5,5,9,9,8,7,9,15,6,12,13,14,15,16,16,12,15,23,29,16,16,15,19,23,16,12,12,16,12,14,17,16,16,20,18,13,20,18,10,9,12,6,3,11,13,14,8,12,8,13,10,8,5,8,6,10,11,8,3,13,5,8,7,7,9,7,10,5,5,3,6,7,9,4,4,3,0,3,0,2,2,3,1,0,0,0,0,0,0
2020/3/31,放出東１丁目,,女,0,1072,0,8,6,10,10,6,9,8,8,10,10,11,10,7,12,7,12,6,4,9,10,13,5,14,10,13,20,22,24,17,22,15,19,12,15,24,18,22,19,13,11,15,12,16,17,13,14,15,12,9,16,10,12,20,14,10,15,10,11,5,8,17,12,7,8,9,9,12,11,5,11,17,13,14,10,5,7,4,16,9,16,16,7,8,13,5,11,10,7,6,4,4,1,2,2,2,2,1,1,0,0,3,0
2020/3/31,放出東１丁目,,計,1011,2077,0,26,21,28,27,20,23,19,15,17,18,18,15,13,17,12,21,15,12,16,19,28,11,26,23,27,35,38,40,29,37,38,48,28,31,39,37,45,35,25,23,31,24,30,34,29,30,35,30,22,36,28,22,29,26,16,18,21,24,19,16,29,20,20,18,17,14,20,17,15,22,25,16,27,15,13,14,11,25,16,26,21,12,11,19,12,20,14,11,9,4,7,1,4,4,5,3,1,1,0,0,3,0
2020/3/31,放出東２丁目,,男,0,1339,0,17,13,17,10,10,10,14,11,19,7,10,11,11,9,8,5,9,7,14,13,14,10,8,17,19,10,10,20,13,15,23,21,17,23,19,22,23,25,28,23,18,13,15,20,14,22,16,21,16,15,19,17,20,12,19,18,24,13,15,22,19,21,12,19,9,12,15,16,19,17,20,13,17,14,10,17,16,11,13,12,11,8,11,18,8,4,10,10,9,3,5,3,1,0,0,0,1,0,0,0,1,0
2020/3/31,放出東２丁目,,女,0,1486,0,11,16,13,17,21,11,14,8,6,21,12,15,12,11,9,6,12,9,13,9,8,9,18,12,15,21,17,16,12,23,15,18,16,18,28,23,24,24,18,20,20,15,17,16,11,17,20,20,14,14,24,23,19,20,18,12,18,28,13,16,19,19,21,11,13,18,10,19,15,20,18,23,27,22,13,22,19,17,22,13,18,22,17,20,17,15,10,7,4,7,10,7,4,2,2,1,3,1,1,0,1,0
2020/3/31,放出東２丁目,,計,1399,2825,0,28,29,30,27,31,21,28,19,25,28,22,26,23,20,17,11,21,16,27,22,22,19,26,29,34,31,27,36,25,38,38,39,33,41,47,45,47,49,46,43,38,28,32,36,25,39,36,41,30,29,43,40,39,32,37,30,42,41,28,38,38,40,33,30,22,30,25,35,34,37,38,36,44,36,23,39,35,28,35,25,29,30,28,38,25,19,20,17,13,10,15,10,5,2,2,1,4,1,1,0,2,0
2020/3/31,放出東３丁目,,男,0,2792,0,30,27,23,39,24,22,20,18,30,41,34,41,36,36,23,29,22,28,27,13,18,12,20,17,26,34,22,39,30,34,34,31,34,40,30,30,24,42,38,32,50,44,53,65,64,68,70,73,71,59,54,38,46,34,33,40,35,48,27,27,28,25,21,22,35,20,23,11,23,36,33,36,42,22,19,17,19,15,26,26,27,14,13,11,15,12,20,10,4,5,2,3,1,0,3,1,2,1,0,0,0,0
2020/3/31,放出東３丁目,,女,0,3159,0,20,14,24,17,28,29,33,26,23,36,31,44,37,24,28,40,20,23,22,18,23,30,28,27,34,30,39,42,37,41,26,42,39,42,42,43,43,44,38,40,45,62,59,78,65,80,71,51,58,57,55,53,45,38,43,46,36,29,34,33,27,26,22,33,22,37,23,20,34,30,46,37,42,24,22,34,30,33,34,39,34,20,30,22,22,16,10,18,10,9,7,14,5,6,3,7,2,1,2,1,0,0
2020/3/31,放出東３丁目,,計,3002,5951,0,50,41,47,56,52,51,53,44,53,77,65,85,73,60,51,69,42,51,49,31,41,42,48,44,60,64,61,81,67,75,60,73,73,82,72,73,67,86,76,72,95,106,112,143,129,148,141,124,129,116,109,91,91,72,76,86,71,77,61,60,55,51,43,55,57,57,46,31,57,66,79,73,84,46,41,51,49,48,60,65,61,34,43,33,37,28,30,28,14,14,9,17,6,6,6,8,4,2,2,1,0,0
2020/3/31,今津南１丁目,,男,0,873,0,8,8,7,4,8,11,7,5,8,7,6,5,4,12,4,6,10,9,11,8,13,9,10,18,5,18,12,14,15,9,16,11,11,11,12,14,15,16,11,10,12,14,11,9,13,13,10,20,16,18,22,13,13,8,8,9,10,11,5,8,10,15,6,4,6,11,7,13,12,15,10,24,15,4,4,9,10,6,5,5,7,3,7,3,3,3,6,2,3,2,0,0,1,1,0,0,0,0,0,0,0,0
