基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,井高野１丁目,,男,,1389,,14,14,14,15,11,18,19,17,11,17,13,21,18,12,26,17,16,12,27,20,20,14,13,12,17,12,7,14,8,13,6,10,10,17,25,19,17,32,17,13,19,20,29,33,19,29,20,16,24,17,21,31,18,12,19,17,13,17,13,17,16,25,24,16,7,8,20,13,20,20,11,26,15,14,19,16,10,14,12,9,12,6,4,3,3,2,3,7,1,,,,,,,,,,1,,,
2011/3/31,井高野１丁目,,女,,1510,,14,7,16,11,12,13,9,12,15,17,16,21,18,21,11,15,22,22,22,15,20,20,18,8,14,9,10,11,11,15,16,14,16,19,15,23,23,21,32,18,23,24,26,33,29,26,28,26,21,23,15,12,15,13,15,16,13,19,18,19,14,22,18,24,19,13,25,21,18,24,22,20,12,21,17,35,12,18,25,11,8,6,11,6,2,4,7,3,3,4,3,,1,1,,,,,2,1,1,
2011/3/31,井高野１丁目,,計,1270,2899,,28,21,30,26,23,31,28,29,26,34,29,42,36,33,37,32,38,34,49,35,40,34,31,20,31,21,17,25,19,28,22,24,26,36,40,42,40,53,49,31,42,44,55,66,48,55,48,42,45,40,36,43,33,25,34,33,26,36,31,36,30,47,42,40,26,21,45,34,38,44,33,46,27,35,36,51,22,32,37,20,20,12,15,9,5,6,10,10,4,4,3,,1,1,,,,,3,1,1,
2011/3/31,井高野２丁目,,男,,1084,,9,11,7,9,9,7,12,5,15,13,12,7,6,7,9,12,10,9,12,14,18,9,12,8,10,7,12,11,20,16,9,14,13,16,19,19,19,17,11,22,23,16,14,23,5,13,7,17,13,8,6,11,9,8,13,12,12,11,12,14,7,21,14,27,14,14,17,19,23,23,19,18,16,15,18,15,10,16,14,7,4,5,7,5,3,2,2,2,,1,,,1,,1,,,,,,,
2011/3/31,井高野２丁目,,女,,1204,,10,10,10,7,6,3,9,5,12,10,5,6,11,14,10,7,9,16,13,8,11,5,9,17,5,15,13,16,16,17,12,20,15,13,15,14,18,14,13,12,17,13,17,14,12,16,5,13,22,13,11,7,18,9,7,9,5,9,10,16,20,26,23,35,23,15,14,17,32,28,27,20,19,20,20,25,18,20,20,10,16,10,11,4,7,6,5,3,5,2,1,2,2,1,1,1,1,,,,,
2011/3/31,井高野２丁目,,計,1135,2288,,19,21,17,16,15,10,21,10,27,23,17,13,17,21,19,19,19,25,25,22,29,14,21,25,15,22,25,27,36,33,21,34,28,29,34,33,37,31,24,34,40,29,31,37,17,29,12,30,35,21,17,18,27,17,20,21,17,20,22,30,27,47,37,62,37,29,31,36,55,51,46,38,35,35,38,40,28,36,34,17,20,15,18,9,10,8,7,5,5,3,1,2,3,1,2,1,1,,,,,
2011/3/31,井高野３丁目,,男,,1848,,12,15,13,13,15,16,21,25,27,34,37,27,26,30,25,23,30,25,34,26,22,19,15,18,21,22,13,21,18,17,10,17,17,30,25,21,25,24,42,28,31,37,33,30,29,24,25,32,27,22,28,21,26,18,23,22,18,15,25,24,21,22,20,11,22,19,12,26,24,27,24,19,11,15,21,18,12,11,11,18,13,15,13,5,5,5,5,3,2,1,2,3,,,2,1,,,,,,
2011/3/31,井高野３丁目,,女,,2145,,16,17,17,13,22,8,21,17,21,21,28,25,30,31,28,33,24,26,36,19,35,29,24,21,13,17,24,23,18,13,24,16,18,20,28,33,33,25,37,39,41,36,33,37,27,31,20,30,35,30,25,26,25,16,21,27,21,26,17,23,14,27,26,29,26,20,20,29,29,22,23,21,20,24,28,27,20,20,28,22,29,14,15,19,9,13,7,11,10,11,5,9,3,4,7,1,2,2,3,4,2,
2011/3/31,井高野３丁目,,計,1667,3993,,28,32,30,26,37,24,42,42,48,55,65,52,56,61,53,56,54,51,70,45,57,48,39,39,34,39,37,44,36,30,34,33,35,50,53,54,58,49,79,67,72,73,66,67,56,55,45,62,62,52,53,47,51,34,44,49,39,41,42,47,35,49,46,40,48,39,32,55,53,49,47,40,31,39,49,45,32,31,39,40,42,29,28,24,14,18,12,14,12,12,7,12,3,4,9,2,2,2,3,4,2,
2011/3/31,井高野４丁目,,男,,825,,2,6,7,8,8,3,5,9,9,6,9,10,9,12,12,14,6,3,7,7,5,3,6,7,6,6,5,5,8,12,9,7,7,11,11,14,9,18,11,19,14,12,16,12,10,6,11,11,5,7,10,9,6,5,8,3,8,4,5,8,8,13,8,10,12,7,13,19,18,18,23,14,16,23,19,12,16,14,11,13,10,8,5,3,2,4,,2,1,,2,,,,,,,,,,,
